"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16867","16235","林口區公所","F237","F237","158988","F237返(新北市)","F237","10","出水坑","Chushuikeng","林口加油站","Linkou Gas Sta.","99","99","0555","0645","1630","1840","","往林口加油站週日增開08:15班次至長庚醫院 ","","","0555","0645","1300","1720","","*06:45，15:30繞駛興福國小 *16:00 寒暑假不行駛","","","","","",""
"16867","16235","林口區公所","F237","F237","157994","F237去(新北市)","F237go","10","出水坑","Chushuikeng","林口加油站","Linkou Gas Sta.","99","99","0555","0645","1630","1840","","往林口加油站週日增開08:15班次至長庚醫院 ","","","0555","0645","1300","1720","","*06:45，15:30繞駛興福國小 *16:00 寒暑假不行駛","","","","","",""
"16871","16235","林口區公所","F239","F239","158991","F239返(新北市)","F239","10","林口發電廠","Linkou Power Station","林口加油站","Linkou Gas Sta.","99","99","0620","1215","0620","1700","","","","","0620","1215","0620","1215","","","","","","","",""
"16871","16235","林口區公所","F239","F239","157998","F239去(新北市)","F239go","10","林口發電廠","Linkou Power Station","林口加油站","Linkou Gas Sta.","99","99","0620","1215","0620","1700","","","","","0620","1215","0620","1215","","","","","","","",""
"16189","16176","臺北客運","812","812","157184","812(新北市)","812","10","三峽","Three Gorges","板橋","Itabashi","99","99","0530","0530","2200","2200","","","","","0600","0600","2000","2000","","","","","","","一段票","1 segments"
"17465","16253","金山區公所","F932-06:30","F932-06:30","158621","F932-06:30(新北市)","F932-06:30","10","金山區公所","Jinshan District Office","金山區公所","Jinshan District Office","99","99","0630","0630","0630","0630","","","","","0630","0630","0630","0630","","","","","","","",""
"17557","16185","指南客運","897","897","158727","897(新北市)","897","10","景文科技大學","Chi Jen High School","板橋","Banqiao","99","99","0600","0600","2155","2155","","","","","","","","","例假日停駛","","","","中和教會-南山高中","","二段票","2 segments"
"16877","16236","三重區公所","F303","F303","158004","F303(新北市)","F303","10","三重區公所","Sanchong District Office","明志國中","Mingzhi Junior High School","99","99","0630","0630","1630","1630","","","","","","","","","例假日停駛","","","","","","",""
"16501","16189","中興巴士","橘16","O16","157524","橘16(新北市)","O16","10","三重","Triple","捷運三民高中站","MRT Sanmin high school station","99","99","0600","0600","2100","2100","","","","","1000","1000","1800","1800","","","","","","","一段票","1 segments"
"16880","16237","蘆洲區公所","F313","F313","158007","F313(新北市)","F313","10","中山一路166號","No.166 Zhongshan 1st. Rd.","蘆洲派出所","Luzhou Police Station","99","99","0605","0605","1750","1750","","","","","0605","0605","1750","1750","","","","","","","",""
"16882","16237","蘆洲區公所","F318","F318","158994","F318返(新北市)","F318","10","三重客運總站","Sanchong Bus Co. Ltd.","八里渡船頭","Bali Ferryboats’Dock","99","99","","","","","","","","平日停駛","0700","0800","1700","1800","","","","","","","",""
"16882","16237","蘆洲區公所","F318","F318","158009","F318去(新北市)","F318go","10","三重客運總站","Sanchong Bus Co. Ltd.","八里渡船頭","Bali Ferryboats’Dock","99","99","","","","","","","","平日停駛","0700","0800","1700","1800","","","","","","","",""
"16883","16237","蘆洲區公所","F311","F311","158010","F311去(新北市)","F311go","10","蘆洲國小","Luzhou Elementary School","蘆洲區公所","Luzhou District Office","99","99","0605","1705","1515","1850","","","","","0605","1705","1515","1850","","","","","","","",""
"16883","16237","蘆洲區公所","F311","F311","158995","F311返(新北市)","F311","10","蘆洲國小","Luzhou Elementary School","蘆洲區公所","Luzhou District Office","99","99","0605","1705","1515","1850","","","","","0605","1705","1515","1850","","","","","","","",""
"16887","16237","蘆洲區公所","F317","F317","158014","F317(新北市)","F317","10","蘆洲區公所","Luzhou District Office","臺北長庚醫院","Taipei Chang-Gung Memorial Hospital","99","99","0800","0800","1300","1300","","08:00(週一至週六行駛) ","","","0800","0800","0800","0800","","08:00(週一至週六行駛) 13:00(週一至週五行駛)","","","","","",""
"16207","16176","臺北客運","藍44","BL44","157202","藍44(新北市)","BL44","10","樹林","Forest","捷運永寧站","MRT Yongning Station","99","99","0600","0600","2200","2200","","","","","0600","0600","2000","2000","","","","","","","一段票","1 segments"
"16891","16238","中和區公所","F513","F513","158018","F513(新北市)","F513","10","灰瑤","Huiyao","秀山站","Xiushan Sta.","99","99","0630","0630","2000","2000","","","","","0630","0630","2000","2000","","","","","","","",""
"16894","16240","永和區公所","F523","F523","158021","F523(新北市)","F523","10","永平國小","N/A","保順保生路口","Baoshun & Baosheng Intersection","99","99","0620","0620","2300","2300","","","","","0620","0620","2300","2300","","","","","","","",""
"16215","16176","臺北客運","848","848","159112","848板橋公車站(新北市)","848","10","臺北區監理所","Taipei area supervision by","板橋公車站","Banqiao Bus Terminal","99","99","0830","0720","1910","1850","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16215","16176","臺北客運","848","848","157210","848(新北市)","848","10","臺北區監理所","Taipei area supervision by","板橋公車站","Banqiao Bus Terminal","99","99","0830","0720","1910","1850","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16728","16176","臺北客運","940","940","157830","940(新北市)","940","10","三峽","Sanxia","捷運府中站","MRT Fuchu station","99","99","0550","0550","2100","2100","","","","","0630","0630","2100","2100","","","","","樹林收費站","Shulin Tollgate Station","二段票","2 segments"
"16968","16251","貢寮區公所","F833","F833","158095","F833(新北市)","F833","10","貢寮火車站","Gongliao Rail Sta.","龍崗","longgang","99","99","0800","0800","1310","1310","","","","","","","","","例假日停駛","","","","","","",""
"16969","16251","貢寮區公所","F835","F835","158096","F835(新北市)","F835","10","貢寮火車站","Gongliao Rail Sta.","澳底區漁會","aodiquyuhui","99","99","0840","0840","1630","1630","","","","","","","","","例假日停駛","","","","","","",""
"16970","16251","貢寮區公所","F836","F836","158097","F836(新北市)","F836","10","澳底區漁會","aodiquyuhui","鶯歌石","Yinggeshe","99","99","0910","0910","1430","1430","","","","","","","","","例假日停駛","","","","","","",""
"16971","16251","貢寮區公所","F837","F837","158098","F837(新北市)","F837","10","貢寮火車站","Gongliao Rail Sta.","鼻頭里停車場","Bitou Village Parking Tower","99","99","0810","0810","1430","1430","","","","","","","","","例假日停駛","","","","","","",""
"16972","16251","貢寮區公所","F837返","F837back","158099","F837返(新北市)","F837back","10","鼻頭里停車場","Bitou Village Parking Tower","貢寮火車站","Gongliao Rail Sta.","99","99","0605","0605","0605","0605","","","","","","","","","例假日停駛","","","","","","",""
"16974","16251","貢寮區公所","F839","F839","158101","F839(新北市)","F839","10","貢寮火車站","Gongliao Rail Sta.","鼻頭里停車場","Bitou Village Parking Tower","99","99","1610","1610","1610","1610","","","","","","","","","例假日停駛","","","","","","",""
"16976","16252","萬里區公所","F922內崁","F922naikan","158103","F922內崁(新北市)","F922naikan","10","萬里區公所","Wanli District office","靈泉寺","Lingquan Temple","99","99","1250","1250","1705","1705","","","","","1250","1250","1705","1705","","","","","","","",""
"16978","16253","金山區公所","F933-0800","F933-0800","158105","F933-0800(新北市)","F933-0800","10","金山區公所","Jinshan District Office","金青門口","Jinshan Youth Activity Center","99","99","0800","0800","0800","0800","","","","","0800","0800","0800","0800","","","","","","","",""
"16980","16253","金山區公所","F931-0600","F931-0600","158107","F931-0600(新北市)","F931-0600","10","金山區公所","Jinshan District Office","金山國小","Jinshan Elementary School","99","99","0600","0600","0600","0600","","","","","0600","0600","0600","0600","","","","","","","",""
"16982","16253","金山區公所","F931-0800","F931-0800","158109","F931-0800(新北市)","F931-0800","10","金山區公所","Jinshan District Office","下六股","Xialiugu","99","99","0800","0800","0800","0800","","","","","0800","0800","0800","0800","","","","","","","",""
"16984","16253","金山區公所","F931-1030","F931-1030","158111","F931-1030(新北市)","F931-1030","10","金山區公所","Jinshan District Office","臺大醫院金山分院","Nat’l Taiwan U. Hospital Jinshan Branch","99","99","1030","1030","1030","1030","","","","","1030","1030","1030","1030","","","","","","","",""
"16986","16253","金山區公所","F931-1630","F931-1630","158113","F931-1630(新北市)","F931-1630","10","金山區公所","Jinshan District Office","三界公廟","Sanjiegong Temple","99","99","1630","1630","1630","1630","","","","","1630","1630","1630","1630","","","","","","","",""
"16987","16253","金山區公所","F931-1730","F931-1730","158114","F931-1730(新北市)","F931-1730","10","金山區公所","Jinshan District Office","三界公廟","Sanjiegong Temple","99","99","1730","1730","1730","1730","","","","","1730","1730","1730","1730","","","","","","","",""
"16992","16254","汐止區公所","F902新興","F902Xinxing","158119","F902新興(新北市)","F902Xinxing","10","汐止火車站","Xizhi Rail Sta.","逸林園","Yilinyuan","99","99","0630","0630","0900","0900","","","","","","","","","例假日停駛","","","","","","",""
"16995","16254","汐止區公所","F905","F905","159014","F905返(新北市)","F905","10","汐止火車站","Xizhi Rail Sta.","平溪","Pingxi","99","99","0530","0610","2110","2130","","","","","0530","0610","2110","2130","","","","","","","",""
"16995","16254","汐止區公所","F905","F905","158122","F905去(新北市)","F905go","10","汐止火車站","Xizhi Rail Sta.","平溪","Pingxi","99","99","0530","0610","2110","2130","","","","","0530","0610","2110","2130","","","","","","","",""
"16432","16186","淡水客運","紅39","R39","157428","紅39(新北市)","R39","10","新春街","Freshwater","捷運淡水站","MRT Station","99","99","0610","0000","2210","0000","1520","","3040","","0610","0610","2210","2210","","","40","60","","","一段票","1 segments"
"17300","16176","臺北客運","624","624","158429","624(新北市)","624","10","新店","Xindian","西門","Ximen","99","99","0530","0530","2230","2230","1215","","1520","","0530","0530","2230","2230","","","2030","2030","智光商職-自強市場","Chih-Kuang Senior Commercial & Industrial Vocational High School-ZiQiang Market","兩段票","2 segments"
"17304","16179","三重客運","985萬大樹林先導公車","985","158433","985萬大樹林先導公車(新北市)","985","10","捷運輔大站","MRT Fu Jen University Station","捷運龍山寺站","MRT Longshan Temple Station","99","99","0515","0515","2230","2230","","","","","0600","0600","2200","2200","","","","","水源街口-台灣新北地方法院(金城)","Shuiyuan St. - Banqiao Dist. Court","二段票","Charge for 2 sections"
"16686","16179","三重客運","橘26","O26","157771","橘26(新北市)","O26","10","樹林","Forest","捷運迴龍站","MRT Huilong Station","99","99","0530","0530","2200","2200","","","","","0600","0600","2100","2100","","","","","","","一段票","1 segments"
"16688","16186","淡水客運","983淡海捷運先導公車","983","157773","983淡海捷運先導公車(新北市)","983","10","淡海新市鎮","Tanhai New Town","捷運關渡站","MRT off the ferry station","99","99","0600","0600","2300","2300","1520","","3040","","0600","0600","2300","2300","","","1520","3040","","","一段票","1 segments"
"16690","16176","臺北客運","795往野人谷","795Yerengu","157775","795往野人谷(新北市)","795Yerengu","10","木柵","Muzha","野人谷","Yerengu","99","99","0945","0000","1520","0000","","","","","0930","","1520","","","","","","雙溪口，五坑","Shuangxiko-Wukeng","三段票","3 segments"
"16692","16179","三重客運","783","783","157777","783(新北市)","783","10","五股","Wugu","臺北北門(經新泰路)","North Gate","99","99","0540","0540","2150","2150","","","","","0540","0540","2150","2150","","","","","新泰路口-五谷王廟","Xintai Rd. Intersection-Wuguwang Temple","二段票","Charge for 2 sections"
"16694","16179","三重客運","786","786","157779","786(新北市)","786","10","華亞園區"," ","板橋","Itabashi","99","99","0500","0500","2200","2200","1520","","3030","","0500","0500","2200","2200","","","1520","3030","黎明技術學院-捷運新莊站","Leeming Institute Of Technology-MRT Xinzhuang Station","二段票","Charge for 2 sections"
"17548","16189","中興巴士","951","951","158944","951(新北市)返","951","10","汐止","Xizhi","新店","Xindian","99","99","0600","0600","2130","2130","0812","","1520","","0600","0600","2130","2130","","","2030","2030","捷運南港展覽館站，新店交流道","MRT Nangang Exhibition Hall Station，Xindian highway","三段票","3 segments"
"17548","16185","指南客運","951","951","158944","951(新北市)返","951","10","汐止","Xizhi","新店","Xindian","99","99","0600","0600","2130","2130","0812","","1520","","0600","0600","2130","2130","","","2030","2030","捷運南港展覽館站，新店交流道","MRT Nangang Exhibition Hall Station，Xindian highway","三段票","3 segments"
"17548","16189","中興巴士","951","951","158717","951(新北市)去","951","10","汐止","Xizhi","新店","Xindian","99","99","0600","0600","2130","2130","0812","","1520","","0600","0600","2130","2130","","","2030","2030","捷運南港展覽館站，新店交流道","MRT Nangang Exhibition Hall Station，Xindian highway","三段票","3 segments"
"17548","16185","指南客運","951","951","158717","951(新北市)去","951","10","汐止","Xizhi","新店","Xindian","99","99","0600","0600","2130","2130","0812","","1520","","0600","0600","2130","2130","","","2030","2030","捷運南港展覽館站，新店交流道","MRT Nangang Exhibition Hall Station，Xindian highway","三段票","3 segments"
"16715","16186","淡水客運","紅28直","R28Sub","157812","紅28直(新北市)","R28Sub","10","捷運淡水站","MRT Station","淡江大學","Tamkang University","99","99","0630","0000","1930","0000","","","","","","","","","寒暑假期間停駛(配合淡江大學)","","","","","","一段票","1 segments"
"16685","16176","臺北客運","657延","657sub","157770","657延(新北市)","657sub","10","德霖技術學院","De Lin Institute of Technology","華江橋","Huajiang Bridge","99","99","0600","0600","2100","2100","","","","","0600","0600","2100","2100","","","","","","","一段票","1 segments"
"17294","16179","三重客運","946副","946sub","158423","946副(新北市)","946sub","10","林口","Linkou Sta.","(經南勢街)內湖科技園區","NeihuScience Park","99","99","0630","0630","1930","1930","","","","","","","","","例假日停駛","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"16407","16176","臺北客運","橘2","O2","157403","橘2(新北市)","O2","10","中和","And in","秀山地區","Xiushan region","99","99","0550","0550","2300","2300","0812","","1520","","0550","0550","2300","2300","","","1520","1520","","","一段票","1 segments"
"16418","16178","新店客運","綠10","G10","157414","綠10(新北市)","G10","10","景文科技大學","Jin-Wen University of Science and Technology","捷運大坪林站","The MRT Dapinglin station","99","99","0600","0600","2230","2230","","","","106/6/26-106/9/10配合景文科技大學暑假行駛假日班次","0600","0600","2230","2230","","","","","","","一段票","1 segments"
"16425","16179","三重客運","811","811","157421","811(新北市)","811","10","蘆洲","Luchou","聯合醫院中興院區","TCUH Zhongxin Branch","99","99","0550","0550","2240","2240","1015","","2030","","0555","0555","2200","2200","","平日發車間距為星期一至星期六","2030","2030","新北高中-大同國小","New Taipei Senior High School-Datong Elementary School","二段票","2 segments"
"16429","16185","指南客運","847","847","157425","847(新北市)","847","10","樹林","Forest","板橋","Itabashi","99","99","0530","0530","2230","2230","","","","","0530","0530","2230","2230","","","","","","","一段票","1 segments"
"16430","16186","淡水客運","紅36","R36","157426","紅36(新北市)","R36","10","新春街","Spring Street","捷運淡水站","MRT Tamsui Station","99","99","0600","0600","0000","0000","0810","","1215","","0600","0600","0000","0000","","","1520","1520","","","一段票","1 segments"
"16997","16254","汐止區公所","F906","F906","159015","F906返(新北市)","F906","10","汐止火車站","Xizhi Rail Sta.","保長里候車亭","Baochang Village","99","99","0630","0645","2030","2045","","","","","0630","0645","2030","2045","","","","","","","",""
"16997","16254","汐止區公所","F906","F906","158124","F906去(新北市)","F906go","10","汐止火車站","Xizhi Rail Sta.","保長里候車亭","Baochang Village","99","99","0630","0645","2030","2045","","","","","0630","0645","2030","2045","","","","","","","",""
"16999","16254","汐止區公所","F907A","F907A","158126","F907A(新北市)","F907A","10","秀峰高中","Xioufong High School","黃昏市場","Sunset Market","99","99","0605","N/A","2100","N/A","","","","","0605","","2100","","","","","","","","",""
"17000","16254","汐止區公所","F907B","F907B","158127","F907B(新北市)","F907B","10","秀峰高中","Xioufong High School","黃昏市場","Sunset Market","99","99","0635","N/A","2030","N/A","","","","","0635","","2030","","","","","","","","",""
"17001","16254","汐止區公所","F908","F908","159016","F908返(新北市)","F908","10","汐止火車站","Xizhi Rail Sta.","瑞士山莊","Ruishi Village","99","99","0615","0645","2000","2030","","","","","0615","0645","2000","2030","","","","","","","",""
"17001","16254","汐止區公所","F908","F908","158128","F908去(新北市)","F908go","10","汐止火車站","Xizhi Rail Sta.","瑞士山莊","Ruishi Village","99","99","0615","0645","2000","2030","","","","","0615","0645","2000","2030","","","","","","","",""
"17003","16254","汐止區公所","F909","F909","159019","F909返(新北市)","F909","10","汐止火車站","Xizhi Rail Sta.","五指山森林公園","Wuzhishan Forest Park","99","99","0600","0625","2115","2130","","往五指山森林公園：  延駛五指山公園：07:30；延駛國家公園別墅：08:30 10:00 11:00 12:30    往汐止火車站：   延駛五指山公園：08:20；延駛國家公園別墅；09:10 10:40 11:40 13:10","","","0600","0625","2115","2130","","往五指山森林公園：  延駛五指山公園：07:30；延駛國家公園別墅：08:30 10:00 11:00 12:30；未行駛伯爵街09:30 15:30 18:30   往汐止火車站：   延駛五指山公園：08:20；延駛國家公園別墅：09:10 10:40 11:40 13:10","","","","","",""
"17003","16254","汐止區公所","F909","F909","158130","F909去(新北市)","F909go","10","汐止火車站","Xizhi Rail Sta.","五指山森林公園","Wuzhishan Forest Park","99","99","0600","0625","2115","2130","","往五指山森林公園：  延駛五指山公園：07:30；延駛國家公園別墅：08:30 10:00 11:00 12:30    往汐止火車站：   延駛五指山公園：08:20；延駛國家公園別墅；09:10 10:40 11:40 13:10","","","0600","0625","2115","2130","","往五指山森林公園：  延駛五指山公園：07:30；延駛國家公園別墅：08:30 10:00 11:00 12:30；未行駛伯爵街09:30 15:30 18:30   往汐止火車站：   延駛五指山公園：08:20；延駛國家公園別墅：09:10 10:40 11:40 13:10","","","","","",""
"17005","16254","汐止區公所","F910","F910","159020","F910返(新北市)","F910","10","汐止火車站","Xizhi Rail Sta.","翠柏新村","Cuibo New Village","99","99","0530","0620","1630","1720","","","","","0530","0620","1630","1720","","","","","","","",""
"17005","16254","汐止區公所","F910","F910","158132","F910去(新北市)","F910go","10","汐止火車站","Xizhi Rail Sta.","翠柏新村","Cuibo New Village","99","99","0530","0620","1630","1720","","","","","0530","0620","1630","1720","","","","","","","",""
"17009","16254","汐止區公所","F912A","F912A","158136","F912A(新北市)","F912A","10","汐止公園","Xizhi Park","汐止火車站","Xizhi Rail Sta.","99","99","0620","0620","2100","2100","","","","","0620","0620","2100","2100","","","","","","","",""
"17011","16254","汐止區公所","F913延","F913gosub","158139","F913返延(新北市)","F913backsub","10","崇義高中","Chongyi High School","瓏山林社區","Longshanlin Community","99","99","0605","0645","2120","2155","","","","","0605","0645","2120","2155","","","","","","","",""
"17011","16254","汐止區公所","F913延","F913gosub","158138","F913去延(新北市)","F913gosub","10","崇義高中","Chongyi High School","瓏山林社區","Longshanlin Community","99","99","0605","0645","2120","2155","","","","","0605","0645","2120","2155","","","","","","","",""
"17013","16254","汐止區公所","F915","F915","158140","F915去(新北市)","F915go","10","汐止公園","Xizhi Park","金龍國小","Jinlong Elementary School","99","99","0610","0645","2020","2050","","","","","0610","0645","2020","2050","","","","","","","",""
"17013","16254","汐止區公所","F915","F915","159022","F915返(新北市)","F915","10","汐止公園","Xizhi Park","金龍國小","Jinlong Elementary School","99","99","0610","0645","2020","2050","","","","","0610","0645","2020","2050","","","","","","","",""
"17017","16254","汐止區公所","F918","F918","158144","F918(新北市)","F918","10","水蓮山莊大門","Shuilian Village","北峰寺","Beifeng Temple","99","99","0655","0655","1815","1815","","","","","0655","0655","1815","1815","","","","","","","",""
"16454","16176","臺北客運","926","926","157474","926(新北市)","926","10","三重","Triple","板橋","Itabashi","99","99","0700","0700","2030","2030","","","","","","","","","例假日停駛","","","","捷運新埔站-新興路","MRT Xinpu Station-Xinxing Rd.","二段票","2 segments"
"17292","16179","三重客運","945","945","158421","945(新北市)","945","10","林口","Linkou Sta.","松山機場","Songshan Airport","99","99","0540","0540","2200","2200","","","","","0540","0540","2200","2200","","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17310","16186","淡水客運","紅52","R52","158952","紅52(新北市)返","R52","10","淡海新市鎮","Tanhai New Town","捷運紅樹林站","MRT mangrove station","99","99","0650","0650","2055","2055","","","","","","","","","配合818線例假日停駛,返程依乘客需求行駛國家新都社區","","","","","","一段票","1 segments"
"17310","16186","淡水客運","紅52","R52","158450","紅52(新北市)去","R52","10","淡海新市鎮","Tanhai New Town","捷運紅樹林站","MRT mangrove station","99","99","0650","0650","2055","2055","","","","","","","","","配合818線例假日停駛,返程依乘客需求行駛國家新都社區","","","","","","一段票","1 segments"
"16572","16185","指南客運","798","798","157614","798(新北市)","798","10","五股","Wugu","臺北","Taipei","99","99","0940","0940","0940","0940","","","","","","","","","例假日停駛","","","","新北大道路口","Zhongshan Rd. Intersection","二段票","Charge for 2 sections"
"16575","16185","指南客運","893","893","157617","893(新北市)","893","10","臺北","Taipei","北新莊","North New Zhuang","99","99","1400","1400","1400","1400","","","","","","","","","例假日停駛","","","","葫東重慶路口、大度立德路口-捷運竹圍站、捷運淡水站-福德宮","Hudong & Chongqing Intersection, Lide Intersection -MRT Zhuwei Station, MRT Tamsui Station-Fude Temple","四段票","4 segments"
"16578","16186","淡水客運","872經正德國中","872Zhengde Junior high school","157620","872經正德國中(新北市)","872Zhengde Junior high school","10","捷運淡水站","MRT Station","中泰","Sino-Thai","99","99","0530","0530","0630","0630","","","","","0530","0530","0630","0630","","","","","灰瑤子","Huiyaozi","二段票","Charge for 2 sections"
"16579","16186","淡水客運","873經正德國中","873Zhengde Junior high school","157621","873經正德國中(新北市)","873Zhengde Junior high school","10","捷運淡水站","MRT Station","中和里","And Village","99","99","0530","0530","0635","0635","","","","","0530","0530","0635","0635","","","","","灰瑤子","Huiyaozi","二段票","Charge for 2 sections"
"16580","16190","基隆客運","891","891","157622","891黃金博物館(新北市)","891","10","黃金博物館","Gold Museum","黃金博物館","Baomin Temple","99","99","1000","1000","1800","1800","","","","","1000","","1800","","","","","","","","一段票","1 segments"
"16583","16179","三重客運","936","936","157631","936(新北市)","936","10","林口","Linkou","捷運圓山站","MRT Yuan Shan Station","99","99","0530","0530","2330","2330","0508","","1015","","0530","0530","2330","2330","","","12","20","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"16584","16189","中興巴士","820","820","157632","820(新北市)","820","10","泰山","Taishan Mountain","捷運民權西路站","Rapid Transit Civil Rights West Point","99","99","0540","0540","1900","1900","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17332","16187","光華巴士","藍21副","BL21Sub","158474","藍21副(新北市)","BL21Sub","10","汐止社后","Community after","南港車站","Nangang Station","99","99","0615","0615","1900","1900","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16655","16182","大都會客運","937","937","157719","937(新北市)","937","10","林口","Linkou","圓山","Maruyama","99","99","0540","0540","2240","2240","0712","","1520","","0540","0540","2240","2240","","紓解三井Outlet人潮，在不影響正常班次下，視客況機動加發未來城社區至圓山之加班車。","1520","1520","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"16656","16183","大南汽車","839耕莘","839Gengxin","157720","839耕莘(新北市)","839Gengxin","10","新店達觀","View of the new store up to","耕莘醫院","Cardinal Tien Hospital","99","99","0815","0815","1020","1020","","","","","0830","0830","1030","1030","","","","","","","一段票","1 segments"
"16565","16190","基隆客運","886","886","159188","886繞龍洞灣(新北市)","886","10","瑞芳","Juifang","龍洞灣公園","Longdong Bay Park","99","99","0540","0600","1600","1625","","","","","0625","0650","1140","1210","","","","","水湳洞","Shueinandong","二段票","Charge for 2 sections"
"16565","16190","基隆客運","886","886","159187","886繞瑞芳(新北市)","886","10","瑞芳","Juifang","龍洞灣公園","Longdong Bay Park","99","99","0540","0600","1600","1625","","","","","0625","0650","1140","1210","","","","","水湳洞","Shueinandong","二段票","Charge for 2 sections"
"16565","16190","基隆客運","886","886","159117","886龍洞灣(新北市)","886","10","瑞芳","Juifang","龍洞灣公園","Longdong Bay Park","99","99","0540","0600","1600","1625","","","","","0625","0650","1140","1210","","","","","水湳洞","Shueinandong","二段票","Charge for 2 sections"
"16565","16190","基隆客運","886","886","157601","886瑞芳(新北市)","886","10","瑞芳","Juifang","龍洞灣公園","Longdong Bay Park","99","99","0540","0600","1600","1625","","","","","0625","0650","1140","1210","","","","","水湳洞","Shueinandong","二段票","Charge for 2 sections"
"16732","16179","三重客運","紅23","R23","157837","紅23(新北市)","R23","10","漁人碼頭","Fishermans Wharf","捷運竹圍站","MRT Zhuwei Station","99","99","0550","0550","0000","0000","1520","","3030","","0550","0550","0000","0000","","","2030","2030","","","一段票","1 segments"
"16734","16190","基隆客運","846","846","158925","846平溪(新北市)","846","10","瑞芳","Juifang","平溪","Pinghsi","99","99","0600","0700","1700","1800","","","","","0930","1050","1530","1650","","","","","八分寮頂-李家祖厝","Bafenliaoding-Lijiiazucuo","二段票","Charge for 2 sections"
"16734","16190","基隆客運","846","846","157839","846瑞芳(新北市)","846","10","瑞芳","Juifang","平溪","Pinghsi","99","99","0600","0700","1700","1800","","","","","0930","1050","1530","1650","","","","","八分寮頂-李家祖厝","Bafenliaoding-Lijiiazucuo","二段票","Charge for 2 sections"
"17545","16177","首都客運","927經台北港","927taipei","158713","927經台北港(新北市)","927taipei","10","三重","Triple","八里","Bali","99","99","0700","1300","1230","1710","","","","","","","","","例假日停駛","左岸公園1300 1330 1650 1710；台北港1320 1350 1705 1725；配合航班繞駛1230 1330 1350","","","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
"17545","16186","淡水客運","927經台北港","927taipei","158713","927經台北港(新北市)","927taipei","10","三重","Triple","八里","Bali","99","99","0700","1300","1230","1710","","","","","","","","","例假日停駛","左岸公園1300 1330 1650 1710；台北港1320 1350 1705 1725；配合航班繞駛1230 1330 1350","","","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
"17545","16186","淡水客運","927經台北港","927taipei","158713","927經台北港(新北市)","927taipei","10","三重","Triple","八里","Bali","99","99","0700","1300","1230","1710","","","","","","","","","例假日停駛","左岸公園1300 1330 1650 1710；台北港1320 1350 1705 1725；配合航班繞駛1230 1330 1350","","","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
"17545","16179","三重客運","927經台北港","927taipei","158713","927經台北港(新北市)","927taipei","10","三重","Triple","八里","Bali","99","99","0700","1300","1230","1710","","","","","","","","","例假日停駛","左岸公園1300 1330 1650 1710；台北港1320 1350 1705 1725；配合航班繞駛1230 1330 1350","","","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
"16742","16187","光華巴士","藍39副","BL39sub","157847","藍39副(新北市)","BL39sub","10","汐止社后","Community after","南港車站","Nangang Station","99","99","0614","0614","1840","1840","","","","","","","","","","","","","","","一段票","1 segments"
"16745","16176","臺北客運","藍31華江","BL31Huajiang","157852","藍31華江(新北市)","BL31Huajiang","10","華江碼頭","Huajiang Dock","板橋後站","Old Banqiao Sta.","99","99","0840","0840","2115","2115","","","","","0820","0820","2115","2115","","","","","","","一段票","1 segments"
"17359","16232","新莊區公所","F208","F208","158506","F208(新北市)","F208","10","捷運新莊站","MRT Xinzhuang Station","行政院新莊聯合辦公大樓","MRT Xinzhuang Station","99","99","0650","0650","1900","1900","","","","","0830","0830","1730","1730","","","","","","","",""
"17424","16254","汐止區公所","F919","F919","159030","F919返(新北市)","F919back","10","水晶山莊","Shuijing Village","金龍國小","Jinlong Elementary School","99","99","0620","0645","1930","1955","","","","","0620","0645","1930","1955","","","","","0","0","0","0"
"17424","16254","汐止區公所","F919","F919","158578","F919去(新北市)","F919go","10","水晶山莊","Shuijing Village","金龍國小","Jinlong Elementary School","99","99","0620","0645","1930","1955","","","","","0620","0645","1930","1955","","","","","0","0","0","0"
